Date,Open,High,Low,Close,Adj Close,Volume
1987-08-07 14:58:06.746088,138.35697280847933,138.81807810372575,136.6264238374789,137.77933219577483,137.77933219577483,38953154
1987-08-10 14:58:06.746088,137.82057992953509,139.01317272181205,136.2597500991999,137.43661767924806,137.43661767924806,66609532
1987-08-11 14:58:06.746088,136.94449937061094,138.05129868560954,135.5337333042114,136.63434041002645,136.63434041002645,76776449
1987-08-12 14:58:06.746088,135.68524237376815,137.24085405517002,134.59646598472358,136.47305469836044,136.47305469836044,65949815
1987-08-13 14:58:06.746088,137.67823802581188,137.9413265201907,135.83835002842028,136.87710555517498,136.87710555517498,1264057
1987-08-14 14:58:06.746088,139.5255482489947,139.96504847607258,136.97895104374086,138.7632914563855,138.7632914563855,85060909
1987-08-17 14:58:06.746088,139.43357452226707,140.06695402616992,137.08357207852987,138.93786926921734,138.93786926921734,52614233
1987-08-18 14:58:06.746088,140.05004957809035,139.96283187242318,137.94616700494169,139.19541965994011,139.19541965994011,42620688
1987-08-19 14:58:06.746088,139.22714064696993,141.00761888185033,137.95056668812632,139.12097374417394,139.12097374417394,80598881
1987-08-20 14:58:06.746088,137.09748719831,138.84568067141586,135.56067162255172,137.2022025288749,137.2022025288749,42994737
1987-08-21 14:58:06.746088,138.11158345775823,138.39772240158746,135.61373139196587,137.17568865342568,137.17568865342568,99295502
1987-08-24 14:58:06.746088,137.16418123896204,138.75601040582697,136.2431161884724,137.23591886336672,137.23591886336672,17356043
1987-08-25 14:58:06.746088,139.98180985798632,141.54508498405528,139.04533878696503,139.699160975852,139.699160975852,63845327
1987-08-26 14:58:06.746088,139.25292430478777,140.21106122461325,138.60952141079716,139.50680001107088,139.50680001107088,79714063
1987-08-27 14:58:06.746088,140.08099980544395,140.68390692946494,139.11180459468605,139.80834735340449,139.80834735340449,11515878
1987-08-28 14:58:06.746088,140.21383357495063,141.08768745458423,138.8315371700342,139.77363558369925,139.77363558369925,72339397
1987-08-31 14:58:06.746088,138.8542685966568,140.30347310310825,137.7122251977085,138.6049575460797,138.6049575460797,3760045
1987-09-01 14:58:06.746088,139.77690624302713,140.30216270375703,138.29121322476468,139.74778036059473,139.74778036059473,86129799
1987-09-02 14:58:06.746088,140.09993498853197,142.47574061857603,138.56796935059933,140.4997133932815,140.4997133932815,69543384
1987-09-03 14:58:06.746088,141.578436692597,142.47310524464814,139.76212974182883,141.29074534032455,141.29074534032455,54673271
1987-09-04 14:58:06.746088,141.19821567605254,141.42020459646238,138.49138377343294,140.3813578855298,140.3813578855298,26385298
1987-09-07 14:58:06.746088,140.79797737880526,142.72323885322558,140.10795380855325,141.78415219646593,141.78415219646593,26933819
1987-09-08 14:58:06.746088,139.650159188533,141.14383619514993,138.79048470056685,140.38230113367362,140.38230113367362,38779147
1987-09-09 14:58:06.746088,140.20870454447362,142.65651909086895,139.8480653171539,140.9691582274739,140.9691582274739,31467932
1987-09-10 14:58:06.746088,144.00602445906958,145.09273510040302,142.17242209898882,143.15961385328387,143.15961385328387,55602009
1987-09-11 14:58:06.746088,142.49457290607842,143.28954466042129,140.39966146944383,142.1690775281532,142.1690775281532,61174749
1987-09-14 14:58:06.746088,142.5063560114907,143.5314108406806,139.7446899491569,141.60277979855042,141.60277979855042,73603213
1987-09-15 14:58:06.746088,141.8680577100629,143.4381275867906,140.52460742316168,141.70243116363807,141.70243116363807,33578656
1987-09-16 14:58:06.746088,141.12242130384035,142.42053220073632,140.68536086224188,141.19895550952185,141.19895550952185,44673762
1987-09-17 14:58:06.746088,140.23297790208446,141.15933134714493,137.95949549009603,139.64829207845574,139.64829207845574,11376010
1987-09-18 14:58:06.746088,139.0387395882122,140.86933132201744,138.78925179255333,139.71685505326175,139.71685505326175,68810740
1987-09-21 14:58:06.746088,138.4172275721703,139.99263645185448,138.13971954201028,138.65455133953566,138.65455133953566,26222339
1987-09-22 14:58:06.746088,139.06069225123926,139.71521327569857,137.42066093170664,139.12814377017082,139.12814377017082,72767667
1987-09-23 14:58:06.746088,137.80563632496128,139.75311474888784,136.9325982527117,138.20871953593704,138.20871953593704,45388512
1987-09-24 14:58:06.746088,139.50122516577153,140.33789090768076,138.23083782144687,139.75865394095456,139.75865394095456,11839109
1987-09-25 14:58:06.746088,138.13161102246718,140.70102806899783,137.10336591690162,138.97540064861835,138.97540064861835,48704475
1987-09-28 14:58:06.746088,138.0493063113118,140.39075952660352,137.34157838720552,138.65333913241267,138.65333913241267,47589946
1987-09-29 14:58:06.746088,139.13784979044416,140.32247228111663,138.21206524091386,139.46685634978232,139.46685634978232,17834595
1987-09-30 14:58:06.746088,138.82777289981465,139.22148620490208,137.29999885132597,138.23599203334837,138.23599203334837,90980208
1987-10-01 14:58:06.746088,137.82844667763823,139.68541753578992,137.50566121629257,138.4634519679525,138.4634519679525,79788573
1987-10-02 14:58:06.746088,139.4638754702034,141.16558908263366,138.07578162319047,139.77059472223493,139.77059472223493,29426709
1987-10-05 14:58:06.746088,137.29295206406755,139.09414198028668,136.98956761929477,138.1631114876737,138.1631114876737,98722676
1987-10-06 14:58:06.746088,138.46195403585924,139.7364749531539,137.60245603329383,138.347745346206,138.347745346206,57093892
1987-10-07 14:58:06.746088,138.8301299167363,139.5543087502984,137.9658349944537,138.60762814045444,138.60762814045444,6969793
1987-10-08 14:58:06.746088,140.1204839391561,139.97268709383835,138.18007083693908,139.38945101223175,139.38945101223175,66004000
1987-10-09 14:58:06.746088,138.7907322983576,138.6562916261015,136.95506776592705,138.15250030135365,138.15250030135365,86851471
1987-10-12 14:58:06.746088,136.40279959763714,137.483770275147,135.3518562709613,136.83204368826938,136.83204368826938,66608383
1987-10-13 14:58:06.746088,136.627892632266,139.0423613041323,136.14738403726855,137.35398525388626,137.35398525388626,75785556
1987-10-14 14:58:06.746088,136.96313629154028,139.59311689569446,136.93575637091814,137.65096992711946,137.65096992711946,77906925
1987-10-15 14:58:06.746088,138.83939066354625,139.04191207638718,136.63975845026758,137.90146277746535,137.90146277746535,66405525
1987-10-16 14:58:06.746088,138.59436261497703,139.51693691713723,136.3877268811333,138.24791098696232,138.24791098696232,27976114
1987-10-19 14:58:06.746088,136.65302784099032,138.28815851899398,136.82872414795352,137.56788626538383,137.56788626538383,34722799
1987-10-20 14:58:06.746088,137.07369847263502,139.12668699156507,136.2655080010782,137.80013996254482,137.80013996254482,63817813
1987-10-21 14:58:06.746088,138.06481256604542,138.81019478885398,136.7024235383952,138.0932124358435,138.0932124358435,88031293
1987-10-22 14:58:06.746088,136.79451862640337,138.79568251461538,135.75598242774944,137.37886101781714,137.37886101781714,66196536
1987-10-23 14:58:06.746088,139.85195349896193,141.14452353033317,138.51873511882053,139.2446355289619,139.2446355289619,46253280
1987-10-26 14:58:06.746088,139.86490268501242,140.51201625882825,137.80606044451469,139.71846844987368,139.71846844987368,70879338
1987-10-27 14:58:06.746088,138.75242936824964,140.17401052975669,137.09571531102029,138.52716495267103,138.52716495267103,29001688
1987-10-28 14:58:06.746088,139.10936965740328,139.71897219553233,137.41311185476815,139.18371856130486,139.18371856130486,84203473
1987-10-29 14:58:06.746088,137.72116244193018,139.27228275305998,137.3391267455572,138.20903689107755,138.20903689107755,64705471
1987-10-30 14:58:06.746088,139.1749287212251,139.66224425656574,137.38700216072306,138.99612149482,138.99612149482,14059362
1987-11-02 14:58:06.746088,140.58865716614886,141.18343023622097,138.48317101732653,140.1547170738274,140.1547170738274,2230615
1987-11-03 14:58:06.746088,139.07593091073602,140.09434013493401,138.23788184689508,139.3340347554757,139.3340347554757,33673974
1987-11-04 14:58:06.746088,140.30729814595568,141.35736836990435,139.2214807053949,140.29741088472002,140.29741088472002,89049511
1987-11-05 14:58:06.746088,141.38955975260058,141.8364760208178,139.22349741411787,140.7101918116565,140.7101918116565,60029078
1987-11-06 14:58:06.746088,140.8296154952959,142.48313865582236,140.89214044901067,141.532251971651,141.532251971651,62216028
1987-11-09 14:58:06.746088,143.51949379285315,144.91397787851463,141.82560872897866,143.42904495430494,143.42904495430494,61809353
1987-11-10 14:58:06.746088,142.88048216196054,145.06193491519045,142.61932669854298,143.18365683830208,143.18365683830208,9269961
1987-11-11 14:58:06.746088,142.83551019037907,143.5308137351025,141.64403522226334,142.4299206739446,142.4299206739446,37090343
1987-11-12 14:58:06.746088,140.57802673064384,142.32892097903158,140.044190608457,141.54040624431906,141.54040624431906,36844671
1987-11-13 14:58:06.746088,141.06554255896,141.6306800966476,140.07711045871568,140.72459595935362,140.72459595935362,52317364
1987-11-16 14:58:06.746088,139.85328971797188,142.42849548518407,138.68973111272433,140.6474942499395,140.6474942499395,40249505
1987-11-17 14:58:06.746088,140.1181817307435,142.3461058096614,139.18605191056332,140.98864622475617,140.98864622475617,5592785
1987-11-18 14:58:06.746088,141.71458362600342,142.44785357254662,139.8258835254761,141.2653370240862,141.2653370240862,25474497
1987-11-19 14:58:06.746088,142.37320457893034,142.8169753553856,140.36393408961817,142.0925202731222,142.0925202731222,60614717
1987-11-20 14:58:06.746088,142.89539402678543,143.28011312748578,140.27415209211577,142.1055221650001,142.1055221650001,1116274
1987-11-23 14:58:06.746088,143.59836615375872,144.4767942471935,142.6698427677997,143.55905624215742,143.55905624215742,26091678
1987-11-24 14:58:06.746088,143.35444825997382,145.2091441006995,141.5202820269955,143.29439940891947,143.29439940891947,41800021
1987-11-25 14:58:06.746088,146.4286042466622,147.84067373963268,145.2223779000527,146.0145685755091,146.0145685755091,57054792
1987-11-26 14:58:06.746088,146.2870310759806,147.2660897360164,145.5202225270509,146.6402359232741,146.6402359232741,37115290
1987-11-27 14:58:06.746088,144.85690327770166,147.05805860074966,144.44568891998492,145.7830783668578,145.7830783668578,89409176
1987-11-30 14:58:06.746088,144.17227752023481,145.5497733870687,143.14134942418565,144.7121858687967,144.7121858687967,22038168
1987-12-01 14:58:06.746088,144.6706851078326,146.31082391832632,144.6494463074561,145.1946582840399,145.1946582840399,5180809
1987-12-02 14:58:06.746088,144.64251319927044,146.78646749609123,144.03543137954676,144.97119549871405,144.97119549871405,33720771
1987-12-03 14:58:06.746088,146.57212145888707,146.97646777263896,144.27241734549057,145.68519599280614,145.68519599280614,19440059
1987-12-04 14:58:06.746088,146.76811921470596,147.1597565574358,145.12238059865598,146.15843361737967,146.15843361737967,89858397
1987-12-07 14:58:06.746088,146.9575171951332,146.89743723588032,144.42306712127856,146.0856047047228,146.0856047047228,69050080
1987-12-08 14:58:06.746088,146.23603016688043,146.93929827576414,143.76133274492835,145.2388109866544,145.2388109866544,65684074
1987-12-09 14:58:06.746088,143.59152177014263,145.16074078501507,142.87236158138293,143.72396376196855,143.72396376196855,13824025
1987-12-10 14:58:06.746088,142.7315954432621,144.47954700054083,142.558555340513,143.2774488099015,143.2774488099015,60402497
1987-12-11 14:58:06.746088,144.2538559267355,144.96007413501945,142.69027711384442,144.133847604225,144.133847604225,12343702
1987-12-14 14:58:06.746088,145.11021017625143,145.34931090959088,143.17224035679806,144.3479413483552,144.3479413483552,94207683
1987-12-15 14:58:06.746088,143.03366629167235,145.04196770975096,142.34876700799123,143.1022025696432,143.1022025696432,46792814
1987-12-16 14:58:06.746088,143.2861821006389,144.55551840190316,142.28582218751683,143.2753834954944,143.2753834954944,67306899
1987-12-17 14:58:06.746088,142.92957908707888,144.7617497970881,142.70613075274534,143.66070087522323,143.66070087522323,27031148
1987-12-18 14:58:06.746088,142.6177544241576,144.05897650254457,142.11464548051302,142.7768434390221,142.7768434390221,92204928
1987-12-21 14:58:06.746088,142.7045581645848,144.59905130381705,141.61020501606978,142.93056854496763,142.93056854496763,31979061
1987-12-22 14:58:06.746088,142.6921542691445,143.99894066816793,141.3433043125448,142.98877726341362,142.98877726341362,23201606
1987-12-23 14:58:06.746088,142.6204043054314,142.6138661469819,140.48260663230351,141.845806965583,141.845806965583,12521731
1987-12-24 14:58:06.746088,141.32219719235593,143.58099850343984,140.46415727852525,142.20359432593128,142.20359432593128,21787729
1987-12-25 14:58:06.746088,143.7086732180942,144.2621850075211,142.07302603147636,142.7643788522995,142.7643788522995,1317302
1987-12-28 14:58:06.746088,142.86392374602104,145.4165070999126,142.69401230874143,143.84743009547478,143.84743009547478,68251496
1987-12-29 14:58:06.746088,145.79242017540932,146.72421353365888,143.48710949202254,144.9012321475097,144.9012321475097,57180212
1987-12-30 14:58:06.746088,143.6196577852297,144.58032396058627,142.00956043813974,143.5235627795526,143.5235627795526,48435370
1987-12-31 14:58:06.746088,142.99062822843769,143.1987700839808,141.04205828000232,142.58573773963747,142.58573773963747,52832900
1988-01-01 14:58:06.746088,142.47503870623638,145.03829588229254,141.50732486619933,143.10077300684614,143.10077300684614,41944664
1988-01-04 14:58:06.746088,143.92298203579153,144.76707684891454,142.1374142394643,143.61455895775833,143.61455895775833,74058871
1988-01-05 14:58:06.746088,144.89352198111985,145.56449290857407,143.48826451065307,144.12960664406438,144.12960664406438,71664704
1988-01-06 14:58:06.746088,147.2612984143864,149.48179611941154,146.43937961831566,147.9823381347191,147.9823381347191,78021366
1988-01-07 14:58:06.746088,147.80739186995885,149.87299920846408,146.9660546602507,148.55322864541228,148.55322864541228,10781122
1988-01-08 14:58:06.746088,149.2967501038918,150.49668058019728,147.69857438409244,149.68879428559288,149.68879428559288,91154064
1988-01-11 14:58:06.746088,149.9662478340369,152.2755106242603,149.1027523940344,150.6427960490861,150.6427960490861,15893215
1988-01-12 14:58:06.746088,150.51547899657857,152.999815261848,149.76394170676457,151.29418730039188,151.29418730039188,39579585
1988-01-13 14:58:06.746088,151.33555612772213,152.3083814347777,149.70669812047856,150.97891805575154,150.97891805575154,53172224
1988-01-14 14:58:06.746088,151.16554050406978,152.97072901712207,149.93600291336713,151.7378872762448,151.7378872762448,66381089
1988-01-15 14:58:06.746088,151.29909186051123,151.63596933639923,148.96980991876552,150.96506206170724,150.96506206170724,80448684
1988-01-18 14:58:06.746088,151.45210190919886,151.3541709472169,149.05967614967108,150.7282434549672,150.7282434549672,83442169
1988-01-19 14:58:06.746088,150.5469294899641,151.2522271754834,148.8241293403514,150.2428799071381,150.2428799071381,24874603
1988-01-20 14:58:06.746088,149.56348818635524,151.29102327980053,149.7063218061271,150.32475404652445,150.32475404652445,53650184
1988-01-21 14:58:06.746088,152.78656776129284,154.56989728964285,151.0493039156035,152.63941261319795,152.63941261319795,2574171
1988-01-22 14:58:06.746088,150.5594047890293,152.44758153427134,149.20930506773325,150.7721474206062,150.7721474206062,68971218
1988-01-25 14:58:06.746088,151.1451494844257,152.9482940538693,149.79505538926657,151.45840761098071,151.45840761098071,93558775
1988-01-26 14:58:06.746088,149.4827546770507,151.12216387331745,149.15885865719181,149.84569173979105,149.84569173979105,88371155
1988-01-27 14:58:06.746088,150.2326243216409,150.1248111700916,147.8931611238124,149.37375987400162,149.37375987400162,13316665
1988-01-28 14:58:06.746088,150.94772538432446,152.43039547924542,149.5191246135415,150.462710470969,150.462710470969,81291561
1988-01-29 14:58:06.746088,149.79468806922506,151.58955153742477,148.88658362496022,150.52699049006446,150.52699049006446,23760631
1988-02-01 14:58:06.746088,149.40125667160007,150.10963411580602,148.58868478108795,149.44924571213514,149.44924571213514,64474210
1988-02-02 14:58:06.746088,148.37038815338303,149.9746403464488,147.20797398764458,148.73394200287518,148.73394200287518,2304466
1988-02-03 14:58:06.746088,150.36941637690177,151.22453676922947,148.47105033133388,149.41353975180985,149.41353975180985,79791888
1988-02-04 14:58:06.746088,149.63923106599907,150.51410962275872,148.16968168086657,148.68317312009273,148.68317312009273,5199271
1988-02-05 14:58:06.746088,148.5387006583408,149.41608058375937,147.44959484171505,148.8996317096747,148.8996317096747,45081726
1988-02-08 14:58:06.746088,148.64942978186943,150.77464716670562,148.2752999248401,148.9452035495785,148.9452035495785,36143761
